"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.97640622379085,0.45,0.064,0,"0","Pacrg"
0,2.90991826959052,0.45,0.065,0,"0","Nyap2"
0,3.03053244552455,0.444,0.059,0,"0","Pnmal1"
0,2.18545425437575,0.499,0.114,0,"0","Rnf150"
0,0.981776215634251,0.602,0.217,0,"0","Slc16a11"
0,2.71873003419081,0.459,0.074,0,"0","Efr3b"
0,3.17771776204169,0.439,0.054,0,"0","Sec14l5"
0,2.39789834320902,0.486,0.102,0,"0","Otud3"
0,1.72402105043292,0.548,0.164,0,"0","Cds1"
0,2.72739969287591,0.455,0.071,0,"0","Vsnl1"
0,1.62750428439245,0.59,0.206,0,"0","Gkap1"
0,1.25255315160107,0.905,0.521,0,"0","Gsk3b"
0,2.1712495806746,0.505,0.122,0,"0","Tollip"
0,1.28449390932274,0.675,0.293,0,"0","Cetn2"
0,2.76365345570325,0.453,0.071,0,"0","Lingo2"
0,2.45387542211993,0.475,0.093,0,"0","Kazn"
0,2.65087415573117,0.465,0.083,0,"0","Ttc8"
0,1.72090008379411,0.567,0.185,0,"0","Stx12"
0,2.25649024025778,0.494,0.113,0,"0","Epb41l3"
0,1.91378493133116,0.534,0.154,0,"0","Sun1"
0,2.70901883544303,0.448,0.068,0,"0","Ptprr"
0,2.28329847752536,0.477,0.097,0,"0","Robo2"
0,2.77049547711145,0.453,0.073,0,"0","Abhd3"
0,2.64844197558604,0.459,0.08,0,"0","Rab36"
0,3.13725679292206,0.433,0.054,0,"0","Togaram2"
0,3.09163617310329,0.438,0.059,0,"0","Gldc"
0,2.07843434871465,0.507,0.129,0,"0","Micu3"
0,1.35432230328602,0.652,0.274,0,"0","Polr2c"
0,2.35076664301175,0.472,0.094,0,"0","Ptpdc1"
0,1.39667462894643,0.634,0.256,0,"0","Tmx3"
0,1.70726997801553,0.567,0.189,0,"0","1700123O20Rik"
0,2.3496211592813,0.476,0.099,0,"0","Ppargc1a"
0,2.44402756054997,0.457,0.08,0,"0","Hrk"
0,1.22791528302617,0.737,0.36,0,"0","Golga4"
0,2.72544989885258,0.45,0.073,0,"0","Kcnk10"
0,2.77116793121588,0.448,0.071,0,"0","Dmtn"
0,1.55636109975472,0.572,0.195,0,"0","Klc1"
0,1.22631003131527,0.737,0.361,0,"0","Mrpl51"
0,2.26177553214166,0.483,0.107,0,"0","Rab11fip4"
0,1.57791625738692,0.575,0.199,0,"0","Pcmtd2"
0,1.8811795494528,0.52,0.145,0,"0","Myef2"
0,2.00800271259241,0.511,0.136,0,"0","Zbtb7b"
0,1.84276080401075,0.489,0.114,0,"0","Ctxn1"
0,2.85621985519644,0.442,0.067,0,"0","Armc2"
0,1.48546355975721,0.606,0.231,0,"0","Dnm1l"
0,2.50955856954922,0.451,0.078,0,"0","Tmprss6"
0,2.732822242525,0.441,0.069,0,"0","Ebf4"
0,1.12864411918425,0.754,0.382,0,"0","Tmem30a"
0,2.69107464094418,0.447,0.075,0,"0","Cbx8"
0,1.11445181885005,0.729,0.357,0,"0","Tulp4"
0,2.57747475347436,0.452,0.081,0,"0","Kcnab2"
0,2.7892837178178,0.436,0.065,0,"0","Ccdc170"
0,1.06057259914738,0.765,0.395,0,"0","Ube2k"
0,2.1263624654802,0.468,0.099,0,"0","1500004A13Rik"
0,1.09251023151543,0.756,0.387,0,"0","Cycs"
0,1.47935330822698,0.6,0.231,0,"0","Zbtb38"
0,1.92549137559299,0.513,0.144,0,"0","Wdr60"
0,1.30792879184559,0.649,0.28,0,"0","Ube2e1"
0,2.46171430507496,0.454,0.085,0,"0","Armh4"
0,1.24202727200771,0.712,0.343,0,"0","Adh5"
0,2.28231065929613,0.466,0.098,0,"0","Gm10138"
0,2.34572915808335,0.469,0.101,0,"0","Irak1bp1"
0,2.65998906724102,0.444,0.076,0,"0","Pde7b"
0,2.88667591701821,0.433,0.065,0,"0","Cacna1h"
0,2.31317879806853,0.467,0.1,0,"0","Ift80"
0,1.49141990033716,0.598,0.231,0,"0","Tmem33"
0,2.60539603781019,0.443,0.076,0,"0","Unc13c"
0,1.57002935566118,0.98,0.614,0,"0","Ube2s"
0,2.38428614470365,0.454,0.088,0,"0","Prune2"
0,1.21579437762054,0.917,0.553,0,"0","Eid1"
0,1.10634995754963,0.728,0.364,0,"0","Ppdpf"
0,2.49105773748582,0.45,0.086,0,"0","Klc2"
0,1.53728250008988,0.557,0.195,0,"0","Mllt3"
0,1.21738050598414,0.672,0.31,0,"0","Kmt5a"
0,1.17299406810665,0.667,0.306,0,"0","R3hdm1"
0,1.11914263498302,0.772,0.411,0,"0","Mrps33"
0,1.40214042474045,0.594,0.233,0,"0","Suco"
0,1.47397112684385,0.599,0.238,0,"0","Emc4"
0,0.536525913096723,0.582,0.221,0,"0","Ptn"
0,1.28439393602669,0.584,0.223,0,"0","Cadm1"
0,3.14778197023199,0.413,0.052,0,"0","1700001L19Rik"
0,1.63920712213704,0.534,0.174,0,"0","Got1"
0,1.81174684556468,0.515,0.155,0,"0","Fzd3"
0,1.13231523468104,0.697,0.337,0,"0","Dhx36"
0,1.0297614888783,0.799,0.44,0,"0","Vdac1"
0,2.15974647921163,0.467,0.108,0,"0","Kctd17"
0,2.65458039193195,0.431,0.072,0,"0","Ap3b2"
0,1.76435486894279,0.52,0.162,0,"0","Cnppd1"
0,2.56045301801614,0.436,0.078,0,"0","1700088E04Rik"
0,1.17144071577017,0.573,0.216,0,"0","Ckmt1"
0,1.85535917451382,0.475,0.118,0,"0","Abcd2"
0,2.88105177281388,0.416,0.06,0,"0","Chgb"
0,1.64250050814485,0.477,0.121,0,"0","Cecr2"
0,1.2596730260231,0.635,0.279,0,"0","Herc1"
0,1.13417699816037,0.696,0.34,0,"0","Trappc4"
0,3.12663702750311,0.406,0.051,0,"0","Kcns3"
0,1.674241609474,0.956,0.601,0,"0","Ndufv3"
0,1.70694942389419,0.998,0.644,0,"0","Atp1b1"
0,1.8324861918936,0.5,0.146,0,"0","Pbx3"
0,0.985148141752421,0.743,0.389,0,"0","Atp2a2"
0,1.37556795234505,0.59,0.237,0,"0","Ppp3cb"
0,2.69915887813223,0.419,0.066,0,"0","Ccdc184"
0,2.18674727426607,0.455,0.103,0,"0","Map9"
0,1.66159059880175,0.526,0.174,0,"0","Ndufaf4"
0,1.38503025694827,0.598,0.246,0,"0","Gatad2a"
0,2.37102546493695,0.435,0.083,0,"0","Mns1"
0,2.79019606955089,0.418,0.066,0,"0","Lrp11"
0,1.27330384281704,0.493,0.141,0,"0","Bcl11b"
0,1.31837787983389,0.601,0.249,0,"0","Kif2a"
0,2.22863247729097,0.45,0.098,0,"0","Kalrn"
0,2.76096587777657,0.418,0.067,0,"0","Mmp16"
0,2.35778616398119,0.445,0.094,0,"0","Bbs4"
0,1.68129737074274,0.514,0.163,0,"0","Pcdh17"
0,1.45694016195906,0.561,0.211,0,"0","Agpat3"
0,2.79606556110084,0.402,0.052,0,"0","Stmnd1"
0,1.6426278448907,0.529,0.179,0,"0","Dlg1"
0,2.49453399914385,0.428,0.078,0,"0","Fbxo36"
0,0.950511084472858,0.622,0.272,0,"0","Pkig"
0,1.69678664215331,0.51,0.16,0,"0","Eif4e3"
0,2.15196472063045,0.469,0.119,0,"0","2810001G20Rik"
0,0.947170731252799,0.746,0.396,0,"0","Top2b"
0,2.83667127920548,0.41,0.06,0,"0","Syt4"
0,2.53929630061632,0.419,0.069,0,"0","Nme5"
0,1.27505765026161,0.554,0.205,0,"0","Abhd12"
0,1.4662550995155,0.545,0.196,0,"0","Oaz2"
0,2.18693657014248,0.458,0.109,0,"0","Gas2l1"
0,1.67349864255216,0.522,0.174,0,"0","Wbp1"
0,2.16830508772871,0.456,0.108,0,"0","Zfp523"
0,2.77512780428855,0.413,0.065,0,"0","Reep1"
0,1.19118014423449,0.551,0.204,0,"0","Snrk"
0,1.14443846487106,0.672,0.325,0,"0","Tmf1"
0,3.18878696633021,0.397,0.05,0,"0","2010204K13Rik"
0,0.893437756166523,0.807,0.46,0,"0","Sh3bgrl"
0,1.90680578573865,0.474,0.128,0,"0","Klhl28"
0,1.98140816640602,0.469,0.123,0,"0","2510009E07Rik"
0,1.05156126588831,0.831,0.486,0,"0","Ndufa5"
0,1.06425659834263,0.721,0.376,0,"0","Cetn3"
0,2.15686348141478,0.45,0.106,0,"0","Cep19"
0,1.12113625072981,0.703,0.359,0,"0","Dpm1"
0,1.41042735664451,0.558,0.215,0,"0","Xpr1"
0,0.34550982188748,0.913,0.57,0,"0","Epcam"
0,1.34051863514513,0.56,0.217,0,"0","Gdi1"
0,1.74281586333819,0.534,0.191,0,"0","Ddit3"
0,1.04780629384681,0.621,0.278,0,"0","Bmpr2"
0,0.860375906555819,0.845,0.502,0,"0","Nfe2l2"
0,2.51007376912185,0.424,0.081,0,"0","Rabl2"
0,1.67360601364085,0.513,0.17,0,"0","Cers5"
0,1.39015986671283,0.575,0.233,0,"0","Mrpl41"
0,1.10450216808527,0.888,0.547,0,"0","Selenos"
0,0.994818939337856,0.713,0.372,0,"0","B230219D22Rik"
0,1.60502385722921,0.483,0.142,0,"0","Cdh2"
0,2.92518974219256,0.397,0.057,0,"0","Zbbx"
0,3.12582223792,0.389,0.049,0,"0","Dyrk4"
0,1.11794607590036,0.691,0.351,0,"0","Psmb7"
0,2.58579387607149,0.416,0.076,0,"0","Bbs7"
0,2.60439094595979,0.41,0.07,0,"0","Fam81a"
0,1.17766645080994,0.581,0.241,0,"0","Kif21a"
0,1.79092373893969,0.489,0.15,0,"0","Unc45a"
0,2.28859409715925,0.435,0.096,0,"0","Ankrd54"
0,1.16645459458718,0.599,0.261,0,"0","Kdm5b"
0,0.999438478845105,0.709,0.371,0,"0","Hnrnpr"
0,2.5908937688822,0.414,0.076,0,"0","Mpp2"
0,1.1968343016366,0.63,0.293,0,"0","Aco2"
0,1.75810937471749,0.484,0.147,0,"0","Pon3"
0,1.31195486249791,0.583,0.246,0,"0","Ubxn6"
0,1.13738002506691,0.632,0.296,0,"0","Fam174a"
0,1.04523150478513,0.635,0.299,0,"0","Arhgef12"
0,2.77647887097995,0.4,0.064,0,"0","Nptxr"
0,1.8001697991808,0.476,0.14,0,"0","Acp2"
0,2.16082993459912,0.437,0.101,0,"0","Schip1"
0,0.93767857973516,0.73,0.394,0,"0","Cirbp"
0,1.35988448119647,0.58,0.244,0,"0","Mrpl27"
0,2.399812715811,0.418,0.082,0,"0","Rims2"
0,1.22621592809677,0.588,0.252,0,"0","Hmox2"
0,2.12557398038614,0.437,0.102,0,"0","Stxbp1"
0,1.3920764195867,0.511,0.176,0,"0","Bnip3"
0,2.09503312350325,0.438,0.103,0,"0","C030034I22Rik"
0,2.8186235276034,0.396,0.061,0,"0","Kctd16"
0,1.86128256703627,0.474,0.139,0,"0","B230118H07Rik"
0,1.30952140420196,0.571,0.236,0,"0","Zc3h14"
0,0.91808420416414,0.831,0.496,0,"0","Eif4a2"
0,1.80163091896639,0.482,0.147,0,"0","Abca3"
0,3.72486536128218,0.429,0.095,0,"0","Nqo1"
0,2.86409216152013,0.392,0.059,0,"0","Kcna5"
0,1.33560520290853,0.527,0.194,0,"0","Dpysl2"
0,2.53349660668754,0.407,0.074,0,"0","Syt14"
0,1.36207034446288,0.564,0.231,0,"0","Pitpnb"
0,1.84023167798364,0.452,0.12,0,"0","C530008M17Rik"
0,0.895822366182146,0.669,0.337,0,"0","Ccpg1"
0,2.85730221509285,0.391,0.059,0,"0","Kcnh3"
0,1.31632236732641,0.948,0.616,0,"0","Gabarapl2"
0,1.62611555262341,0.574,0.242,0,"0","Dnajb9"
0,1.19228138493331,0.942,0.61,0,"0","H2afy"
0,1.24726654998449,0.586,0.254,0,"0","Ndfip2"
0,1.95006731712944,0.447,0.116,0,"0","Alms1"
0,2.1056629213219,0.438,0.107,0,"0","Tex9"
0,2.92851493285476,0.386,0.055,0,"0","Diras1"
0,0.981176445115371,0.748,0.417,0,"0","Hspa4"
0,2.63143409424911,0.4,0.069,0,"0","Rab39b"
0,1.38392324698807,0.535,0.205,0,"0","Napg"
0,2.50195077982661,0.404,0.074,0,"0","Rtn4rl1"
0,1.18298735628109,0.612,0.282,0,"0","Puf60"
0,1.017741919488,0.759,0.429,0,"0","Fkbp2"
0,0.434348130085106,0.776,0.447,0,"0","Spint2"
0,1.75775168829169,0.474,0.145,0,"0","Zc3h6"
0,0.963946188922478,0.724,0.395,0,"0","Sltm"
0,1.14747945869314,0.902,0.574,0,"0","Purb"
0,1.93900984976526,0.445,0.117,0,"0","Klc3"
0,2.38459905020324,0.413,0.085,0,"0","Unc5b"
0,0.94387227739098,0.846,0.518,0,"0","Ankrd12"
0,1.5218473740251,0.513,0.186,0,"0","Fut8"
0,2.4335053457512,1,0.673,0,"0","Gnb1"
0,0.945123471834024,0.823,0.496,0,"0","Akap9"
0,2.66286257540294,0.382,0.056,0,"0","Tekt1"
0,1.12195263183989,0.606,0.28,0,"0","BC005624"
0,2.73377282176318,0.387,0.062,0,"0","Ccdc96"
0,1.87358235736108,0.454,0.129,0,"0","Slf1"
0,1.01880363358602,0.671,0.347,0,"0","Timm8b"
0,1.10889724530644,0.607,0.283,0,"0","Rnf11"
0,2.18146970089852,0.426,0.102,0,"0","Gprc5c"
0,1.53883996995758,0.488,0.164,0,"0","Rbm4"
0,2.06091459290749,0.431,0.108,0,"0","Ube2o"
0,0.916389774381553,0.723,0.4,0,"0","Cct6a"
0,0.988603717165494,0.713,0.39,0,"0","Psmc6"
0,2.58812081038867,0.39,0.068,0,"0","Snap91"
0,1.78485301558349,0.462,0.14,0,"0","Cenpv"
0,2.74442855626213,0.385,0.063,0,"0","Slc24a4"
0,1.14311617663265,0.521,0.199,0,"0","Dnajc9"
0,0.614461936338541,0.697,0.375,0,"0","Tspan13"
0,0.818941273208394,0.754,0.433,0,"0","Pnn"
0,2.90330614521469,0.376,0.055,0,"0","D130043K22Rik"
0,1.42998851030465,0.512,0.191,0,"0","Mid1ip1"
0,1.34650974270311,0.535,0.215,0,"0","Rab3gap1"
0,0.514606099928889,0.816,0.496,0,"0","Map1lc3a"
0,1.00303168701344,0.889,0.57,0,"0","Hdlbp"
0,2.124434603006,0.42,0.101,0,"0","Iqce"
0,2.53435394085819,0.383,0.065,0,"0","Nav3"
0,2.54364900643246,0.383,0.065,0,"0","Hdac9"
0,1.66630513411626,0.48,0.162,0,"0","Sh3glb2"
0,0.814100413023119,0.697,0.379,0,"0","Atp6v1d"
0,1.69393129305515,0.458,0.141,0,"0","Rogdi"
0,2.96409290191075,0.368,0.051,0,"0","Fsip1"
0,1.95841073845144,0.431,0.114,0,"0","Fam216a"
0,2.54117252625494,0.386,0.069,0,"0","Apba2"
0,0.861452377647237,0.651,0.334,0,"0","Atp6v1a"
0,1.08573185404508,0.617,0.3,0,"0","Pigp"
0,0.892058139271914,0.788,0.472,0,"0","Ndufab1"
0,1.90974731098122,0.443,0.127,0,"0","Atp9a"
0,0.822117845078338,0.686,0.371,0,"0","Ppp1r2"
0,1.11168644361129,0.88,0.565,0,"0","Hnrnpm"
0,1.2881559911716,0.53,0.216,0,"0","9930021J03Rik"
0,1.76478980781058,0.452,0.138,0,"0","Dip2c"
0,0.789394206293442,0.96,0.646,0,"0","Cd81"
0,1.0043678617162,0.867,0.553,0,"0","Zfp91"
0,2.4511441059917,0.391,0.078,0,"0","Tmem150c"
0,2.6806969233537,0.371,0.058,0,"0","Mt3"
0,1.84017262598667,0.436,0.123,0,"0","Dtx3"
0,0.775762434112119,0.74,0.427,0,"0","Hnrnph1"
0,2.637309302958,0.378,0.065,0,"0","Mb21d2"
0,2.29064778701836,0.393,0.08,0,"0","Ncam2"
0,1.16787862624852,0.569,0.256,0,"0","Vapb"
0,0.985819631144778,0.832,0.519,0,"0","Spcs1"
0,0.888393832944852,0.715,0.402,0,"0","Golgb1"
0,2.27143635356375,0.411,0.098,0,"0","Efna5"
0,0.851516050435351,0.749,0.437,0,"0","Ssu72"
0,2.88423687399938,0.365,0.053,0,"0","Cfap100"
0,0.25018883639148,0.601,0.289,0,"0","Mt2"
0,2.51182931086654,0.385,0.073,0,"0","Clba1"
0,2.58741040053135,0.376,0.065,0,"0","Galnt17"
0,2.01363656650456,0.417,0.106,0,"0","Mtss2"
0,0.881902249691707,0.75,0.439,0,"0","Spop"
0,3.018760438924,0.357,0.046,0,"0","2410004P03Rik"
0,0.956564496682024,0.6,0.289,0,"0","Bex3"
0,1.08258141321233,0.578,0.267,0,"0","1110008P14Rik"
0,1.10598011213444,0.598,0.288,0,"0","Znhit1"
0,1.04504844663676,0.49,0.18,0,"0","Sorbs2"
0,0.475128988505941,0.866,0.556,0,"0","Tsc22d1"
0,1.46036717865755,0.491,0.182,0,"0","Armc1"
0,1.55591870638494,0.48,0.171,0,"0","Dnajb2"
0,1.10074228662145,0.574,0.265,0,"0","Polr2g"
0,1.19328530636299,0.562,0.254,0,"0","Pdhb"
0,1.07692089614306,0.626,0.318,0,"0","Ppp4r2"
0,2.35227615178696,0.386,0.078,0,"0","Map6"
0,1.91630225443714,0.418,0.11,0,"0","Eaf1"
0,0.886324254517772,0.632,0.325,0,"0","Srpk2"
0,2.90431099854031,0.361,0.054,0,"0","Wdr17"
0,2.93037602613684,0.358,0.051,0,"0","Kcnh4"
0,2.19668182758689,0.397,0.091,0,"0","Ift122"
0,1.26236227635631,0.523,0.217,0,"0","Vbp1"
0,0.982960728295651,0.603,0.297,0,"0","Chic2"
0,0.979439885569668,0.641,0.335,0,"0","Suclg1"
0,3.02491330146061,0.353,0.047,0,"0","Drd2"
0,1.12066130853535,0.586,0.28,0,"0","Mrpl58"
0,0.95234644439857,0.653,0.348,0,"0","Lamtor5"
0,1.48968083357805,0.484,0.179,0,"0","Ndufs1"
0,0.817298920156561,0.761,0.456,0,"0","Dynlrb1"
0,1.28454644432008,0.501,0.196,0,"0","Coq7"
0,1.85907196264412,0.434,0.129,0,"0","Inpp5f"
0,2.37462944016297,0.38,0.075,0,"0","Ppfia2"
0,2.89168385340227,0.357,0.052,0,"0","Golga7b"
0,1.49703861591251,0.478,0.174,0,"0","Retreg2"
0,2.01511516116214,0.408,0.104,0,"0","Magi1"
0,3.12251632799588,0.347,0.043,0,"0","Atp8b3"
0,1.41968322759314,0.496,0.192,0,"0","Ccdc127"
0,2.68970294025778,0.364,0.06,0,"0","Hcn1"
0,1.87587363356032,0.424,0.12,0,"0","Ccdc191"
0,0.790983365986793,0.704,0.4,0,"0","Kmt2a"
0,1.20081662170456,0.539,0.236,0,"0","Lin7c"
0,1.62624410006509,0.448,0.145,0,"0","Smim12"
0,0.985017045062371,0.871,0.568,0,"0","Mycbp2"
0,1.22585566306818,0.533,0.23,0,"0","Emc2"
0,0.571984128710675,0.622,0.319,0,"0","Dst"
0,2.72442671836213,0.36,0.057,0,"0","Sgip1"
0,2.49329432314822,0.374,0.071,0,"0","Atp6v0e2"
0,2.96604809745079,0.353,0.05,0,"0","A430108G06Rik"
0,0.790958167395345,0.698,0.395,0,"0","Cmpk1"
0,1.17716439461027,0.402,0.1,0,"0","Car2"
0,1.68438583817171,0.448,0.146,0,"0","Casz1"
0,1.68792687791968,0.442,0.14,0,"0","Orc2"
0,1.3739886249511,0.495,0.193,0,"0","Mfsd1"
0,2.85087358794923,0.354,0.052,0,"0","Vwa3a"
0,1.34336793187828,0.497,0.195,0,"0","Cpeb4"
0,1.81645549648083,0.988,0.686,0,"0","Tubb4b"
0,0.917610932462692,0.684,0.383,0,"0","Ndufb6"
0,1.50156334742665,0.461,0.16,0,"0","Ccdc28b"
0,3.26239635263205,0.34,0.039,0,"0","Gm6878"
0,1.394665242704,0.487,0.186,0,"0","Braf"
0,1.22099718608997,0.945,0.644,0,"0","Mdh1"
0,0.878078842376794,0.696,0.395,0,"0","Zcrb1"
0,1.28295474568135,0.511,0.211,0,"0","Sdhaf4"
0,0.933961495609018,0.675,0.375,0,"0","Uqcrc2"
0,1.44455954302085,0.456,0.156,0,"0","2610037D02Rik"
0,2.15289134385081,0.399,0.099,0,"0","Macrod1"
0,2.65652137390407,0.361,0.061,0,"0","Fam89a"
0,1.43750385230525,0.481,0.181,0,"0","Cep164"
0,1.26078619586229,0.503,0.203,0,"0","Osbpl8"
0,0.952968955939802,0.631,0.331,0,"0","Wbp4"
0,2.37530191193369,0.377,0.077,0,"0","Wdr27"
0,1.13760251361105,0.528,0.229,0,"0","Zfp664"
0,0.886652346024225,0.673,0.374,0,"0","Tbcb"
0,2.07066745926186,0.389,0.09,0,"0","Sytl2"
0,1.15823341744473,0.538,0.239,0,"0","Ube2v2"
0,0.877197644857679,0.612,0.313,0,"0","Igf1r"
0,0.896386621541292,0.64,0.341,0,"0","Lsm6"
0,1.28083066720394,0.475,0.176,0,"0","Myo5a"
0,1.73442587318993,0.428,0.13,0,"0","Btbd10"
0,0.879254826270005,0.657,0.36,0,"0","Mia3"
0,0.902190751921274,0.665,0.368,0,"0","Fxr1"
0,0.633140196368262,0.802,0.505,0,"0","Atp2b1"
0,1.25432347249705,0.553,0.256,0,"0","Glo1"
0,1.17280744345127,0.534,0.237,0,"0","Pja2"
0,1.29605902798465,0.49,0.193,0,"0","Snx10"
0,0.930769434372664,0.627,0.33,0,"0","Ubtf"
0,2.75784257994214,0.353,0.056,0,"0","Enox1"
0,3.00944890420773,0.342,0.046,0,"0","Nptx2"
0,0.849711194953749,0.714,0.418,0,"0","Ndufv2"
0,1.33874802533575,0.475,0.179,0,"0","Mxi1"
0,0.829862127787179,0.771,0.476,0,"0","Ubxn4"
0,1.21020043254308,0.506,0.211,0,"0","5031425E22Rik"
0,0.907002762911218,0.67,0.375,0,"0","Ghitm"
0,1.91799492485598,0.41,0.115,0,"0","Prpf4"
0,0.825688029380834,0.74,0.445,0,"0","Sdhb"
0,0.995038101710914,0.596,0.301,0,"0","Vps35"
0,2.77500132834104,0.345,0.05,0,"0","Rsph4a"
0,1.62838134949882,0.428,0.133,0,"0","Agpat4"
0,1.39415120618274,0.48,0.185,0,"0","Kat2b"
0,1.26167456064548,0.966,0.671,0,"0","Atxn7l3b"
0,0.846976957104689,0.683,0.389,0,"0","Smap1"
0,1.98751761110219,0.4,0.106,0,"0","Mmgt1"
0,0.987268782069279,0.577,0.283,0,"0","Mindy2"
0,0.809349202016893,0.756,0.462,0,"0","Ptges3"
0,0.930075660180048,0.614,0.32,0,"0","Rab11b"
0,0.990334296963544,0.565,0.271,0,"0","Ramac"
0,1.39682827122532,0.497,0.204,0,"0","Ppp1r15b"
0,1.11031438186456,0.556,0.263,0,"0","Idh3b"
0,1.99090066605215,0.397,0.104,0,"0","Mob3b"
0,1.20195340219105,0.528,0.235,0,"0","Mrpl32"
0,1.11620288096021,0.897,0.604,0,"0","Ndufb4"
0,1.69481339269254,0.372,0.079,0,"0","Acsm4"
0,0.860590632095795,0.587,0.294,0,"0","Ccdc88a"
0,2.21765166831986,0.372,0.079,0,"0","Gm49066"
0,0.929094087348104,0.563,0.27,0,"0","Dnajc15"
0,1.98684366971899,0.396,0.104,0,"0","Stau2"
0,0.908531148725741,0.557,0.265,0,"0","Zmynd8"
0,0.790181064398299,0.761,0.469,0,"0","Ndufs7"
0,1.52252106358017,0.449,0.157,0,"0","Ift27"
0,0.759844320610958,0.664,0.372,0,"0","Hcfc1r1"
0,2.96274580706766,0.339,0.047,0,"0","1700028P14Rik"
0,0.491088426318483,0.736,0.444,0,"0","Foxp1"
0,0.825222200216857,0.588,0.296,0,"0","Elof1"
0,1.68408529947509,0.431,0.139,0,"0","Dnajb12"
0,2.62738324915896,0.351,0.059,0,"0","Sv2c"
0,1.71626249726224,0.419,0.127,0,"0","Cplane1"
0,0.758531371451131,0.706,0.414,0,"0","Tnrc6b"
0,2.48946385774288,0.357,0.065,0,"0","Nol4"
0,0.891474476489069,0.838,0.546,0,"0","Ndufb3"
0,1.44826912582637,0.448,0.157,0,"0","Odf2"
0,1.56242447011156,0.446,0.155,0,"0","Evi5"
0,1.95078797553423,0.399,0.108,0,"0","B9d1"
0,3.27823371733078,0.329,0.038,0,"0","Gm10432"
0,1.1174012670857,0.547,0.256,0,"0","Ubr2"
0,2.16248351557286,0.369,0.078,0,"0","Srrm4"
0,1.6585526563084,0.425,0.134,0,"0","Trim37"
0,2.8121482268066,0.342,0.052,0,"0","Ppp1r42"
0,0.617822373139278,0.439,0.149,0,"0","Mfsd4a"
0,1.23786337848734,0.496,0.206,0,"0","Rsbn1"
0,1.12112407768646,0.537,0.247,0,"0","Wbp2"
0,0.820443987975158,0.662,0.373,0,"0","Eprs"
0,1.81866067112269,0.403,0.114,0,"0","Rbm43"
0,2.02850626256035,0.391,0.102,0,"0","Abhd14a"
0,0.826699145347239,0.659,0.37,0,"0","Mien1"
0,0.988269932504477,0.558,0.269,0,"0","Mettl23"
0,1.24359188080888,0.504,0.215,0,"0","Naa35"
0,1.26361426397152,0.502,0.213,0,"0","Sucla2"
0,1.73439854977008,0.416,0.127,0,"0","Siah2"
0,1.03393843415211,0.58,0.291,0,"0","Gcc2"
0,1.4584732549223,0.454,0.166,0,"0","Rnf214"
0,0.776233456693156,0.801,0.513,0,"0","Mbnl2"
0,1.34448499903852,0.463,0.175,0,"0","Rbfox2"
0,0.752606041581719,0.738,0.45,0,"0","Hp1bp3"
0,2.3035621872599,0.366,0.078,0,"0","9230114K14Rik"
0,1.29092759892984,0.486,0.198,0,"0","Ctr9"
0,2.45342561042063,0.345,0.057,0,"0","Mef2b"
0,0.96109476585466,0.542,0.255,0,"0","Gabarapl1"
0,2.00174681795043,0.386,0.099,0,"0","Gas8"
0,1.19872141518667,0.489,0.202,0,"0","Arl8a"
0,1.01091026533034,0.591,0.304,0,"0","Smim10l1"
0,0.873281626076676,0.611,0.324,0,"0","Serinc1"
0,0.723398287735599,0.621,0.334,0,"0","Txnrd1"
0,1.05742946178122,0.547,0.261,0,"0","Tlk1"
0,1.71282690075489,0.377,0.091,0,"0","Med12l"
0,1.1963256348746,0.529,0.243,0,"0","Ahcyl1"
0,0.782163962456532,0.85,0.564,0,"0","Mpc1"
0,2.61397085407357,0.348,0.062,0,"0","Zfand2a"
0,2.26705298668405,0.361,0.075,0,"0","Ccdc189"
0,2.2676989324912,0.368,0.082,0,"0","8430429K09Rik"
0,2.22893107319841,0.346,0.06,0,"0","Foxj1"
0,1.02726331966623,0.568,0.282,0,"0","Psmc1"
0,1.53141949113608,0.426,0.141,0,"0","Chchd6"
0,1.6855886118458,0.399,0.114,0,"0","Dmxl2"
0,1.46363551571062,0.458,0.173,0,"0","Tex264"
0,1.32529314034581,0.45,0.165,0,"0","Tctex1d2"
0,1.45444243900846,0.451,0.166,0,"0","Borcs7"
0,0.964233550625231,0.574,0.289,0,"0","Gtf2a2"
0,0.884704494858653,0.572,0.287,0,"0","Smarcc1"
0,0.83887283558625,0.618,0.333,0,"0","Rab21"
0,0.953628128581523,0.57,0.285,0,"0","Safb"
0,0.764223578182991,0.729,0.444,0,"0","Bcap31"
0,0.8043784447896,0.563,0.278,0,"0","B3gnt2"
0,2.22664104630483,0.362,0.078,0,"0","Bok"
0,1.78946893663156,0.407,0.123,0,"0","Bace1"
0,0.982382364754727,0.571,0.287,0,"0","Mrpl43"
0,1.24929023797753,0.942,0.658,0,"0","Ndfip1"
0,1.15055659408895,0.516,0.233,0,"0","Htatsf1"
0,1.24765715496948,0.488,0.206,0,"0","Dync1li2"
0,0.810829504238245,0.687,0.405,0,"0","Uqcrfs1"
0,1.32131578758136,0.469,0.187,0,"0","Camta1"
0,1.34113796909773,0.469,0.187,0,"0","Tnks"
0,2.39924061400239,0.352,0.07,0,"0","Ccdc138"
0,0.886109576856553,0.623,0.341,0,"0","Dync1h1"
0,1.38493204369712,0.443,0.162,0,"0","Rapgef2"
