"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dio1",0.790295157819475,0.0135076306711226,0.556,0.444,1
"Cdipt",0.790372263273575,0.0848157474890469,1,1,1
"Ip6k1",0.790450314440529,0.119830998494991,1,1,1
"Gm9922",0.790524821906267,0.0104966134387383,1,0.889,1
"Golph3",0.790583100032461,0.0781868879149974,1,1,1
"Artn",0.790584352506841,0.00999225036341977,0.333,0.111,1
"Snhg20",0.790663113593745,-0.0270881175860209,1,1,1
"Lyve1",0.790790628973803,-0.0391637760438606,0.556,0.778,1
"Sh3bgrl",0.791055519100774,0.111627581351572,1,1,1
"Rbfox1",0.791122011709117,0.00598354471626683,0.556,0.333,1
"Apba3",0.791140010031465,0.072748382178248,1,1,1
"4931422A03Rik",0.791178277152456,0.00993395768151561,0.333,0.111,1
"4921531C22Rik",0.791179732465122,0.0498020455536201,1,1,1
"Plp2",0.791244106471401,0.0865515481035279,1,1,1
"Pou2f2",0.791274232189261,0.0807958439406071,1,1,1
"Ces2c",0.791296510719042,0.0109312545023479,0.333,0.111,1
"Cgref1",0.791303318695359,0.0364012783082543,0.444,0.333,1
"Tsks",0.79132346468937,0.0288612475638432,0.222,0.111,1
"Tm6sf2",0.791465882278951,0.0159404645576009,0.778,0.778,1
"Kcnq3",0.791517442938721,0.0292416814483882,0.778,0.667,1
"Zfp82",0.791705292361146,-0.0425301751810077,0.778,0.889,1
"Glra1",0.791840632658473,0.00868747744569331,0.222,0.111,1
"Syf2",0.791876230405797,0.0140372172478149,1,1,1
"Clstn3",0.791913121140107,-0.0124595768323315,0.111,0.222,1
"Wee2",0.791978555945298,0.0213370724196094,0.444,0.222,1
"Sh3bp5l",0.792152693764491,0.141351338750143,1,1,1
"Mars2",0.792305524708937,0.00758730664379126,1,1,1
"Zbtb6",0.792392302343843,0.0688240246930989,1,1,1
"Spin1",0.792594994072229,0.0586510274742829,1,1,1
"Gm27019",0.792718929551723,0.0126333758744432,0.333,0.222,1
"Abtb1",0.792760072916182,0.0245904960564074,1,1,1
"Gm34574",0.792885416591462,-0.0173712080120669,0.222,0.333,1
"Dusp2",0.792916791401886,0.0628729602633871,1,1,1
"Alg5",0.792961950307512,0.0767035955335448,1,1,1
"Slc23a1",0.793044144111342,0.0400981481667402,0.667,0.556,1
"Stambpl1",0.793109862450348,0.119082519788514,1,1,1
"Slc39a2",0.793181772638737,-0.1129433048816,0.889,1,1
"Gm16794",0.793220913907529,0.0464179121183523,0.889,0.889,1
"Cnmd",0.793262183838026,0.00898639473657337,0.222,0.111,1
"Ccdc93",0.793269287248615,0.101483765847172,1,1,1
"Gdf10",0.793415269514283,0.0352618339346331,1,0.667,1
"Mrps28",0.793428912896767,0.027111076312878,1,1,1
"Gm29340",0.793433770314989,-0.000524584327750599,1,1,1
"Rsad1",0.793435459694961,-0.042848782307547,1,1,1
"Itih3",0.793629354903795,-0.012470396107545,0.333,0.333,1
"Kcnq4",0.793823766106499,-0.00193840869909589,0.333,0.333,1
"Dnaaf3",0.793849779120273,0.028633531614652,1,1,1
"Ptgr1",0.793929479305358,0.0649294605134645,1,1,1
"Trap1a",0.79394794932929,-0.0110871144087765,0.111,0.222,1
"Ncf2",0.793981098372204,0.182719445217359,1,1,1
"Gm11899",0.794074515344264,-0.00682339019670275,0.222,0.333,1
"Gm48570",0.794082597448629,0.00995185945342891,0.111,0.111,1
"Fgf16",0.794101172024349,0.0220746534041196,0.222,0.111,1
"Gm36634",0.7941316948789,0.00889526617824155,0.333,0.222,1
"Krba1",0.794180191626574,0.0656229099710348,1,1,1
"Tmem140",0.794182493306219,0.0488391102918373,1,1,1
"Gm10505",0.794186053329243,-0.0098304597149923,0.111,0.222,1
"Mfsd1",0.794217861260603,0.07898257983797,1,1,1
"4732414G09Rik",0.794276241901308,-0.0235584059382821,0.444,0.444,1
"Fam160a2",0.794343558556277,0.112790974918926,1,1,1
"Trim37",0.794386294371303,0.041993772726201,1,1,1
"Nf1",0.794441255363816,0.0495432138639316,1,1,1
"Fzd8",0.794511008302318,-0.0240626544959168,1,1,1
"B430218F22Rik",0.794632667041197,0.0216511320326314,0.222,0.111,1
"Gm527",0.794652768485411,0.029919008235749,1,1,1
"1810024B03Rik",0.794734732593366,0.0311695576127033,1,1,1
"Slc9b2",0.794831631666805,0.0375935107760141,0.778,0.889,1
"Ppp1r3c",0.794936829556331,-0.0629804512213559,0.778,0.667,1
"Gm28379",0.795084214501793,0.00777546350876213,0.333,0.222,1
"Slc6a17",0.795315101483681,0.0324923764165743,0.556,0.333,1
"Slc6a14",0.795338486847634,-0.0204796202867721,0.778,0.667,1
"A230020J21Rik",0.795393004461388,-0.0136113319912985,0,0.222,1
"1810059C17Rik",0.795393004461388,-0.0091207148980148,0,0.222,1
"Dlx1as",0.795393004461388,-0.0109315876975566,0,0.222,1
"Gm13874",0.795393004461388,-0.0153853401097024,0,0.222,1
"Bpifa2",0.795393004461388,-0.0136113319912985,0,0.222,1
"Tnnc2",0.795393004461388,-0.013240877451989,0,0.222,1
"Gm38186",0.795393004461388,-0.0177674423845806,0,0.222,1
"Gm43121",0.795393004461388,-0.0105757394797097,0,0.222,1
"Mroh7",0.795393004461388,-0.0150618368920021,0,0.222,1
"Gm12862",0.795393004461388,-0.0136113319912985,0,0.222,1
"Oprd1",0.795393004461388,-0.0117885396559694,0,0.222,1
"Gm17029",0.795393004461388,-0.0164760167081068,0,0.222,1
"BC037156",0.795393004461388,-0.0111374917060911,0,0.222,1
"Adcyap1r1",0.795393004461388,-0.0135800525399326,0,0.222,1
"Gm15401",0.795393004461388,-0.0109315876975566,0,0.222,1
"Gm20383",0.795393004461388,-0.0109315876975566,0,0.222,1
"Tuba3b",0.795393004461388,-0.0103697552755597,0,0.222,1
"Lypd5",0.795393004461388,-0.0109315876975566,0,0.222,1
"Gm44709",0.795393004461388,-0.0164760167081068,0,0.222,1
"Gm44618",0.795393004461388,-0.0136113319912985,0,0.222,1
"Upk1a",0.795393004461388,-0.0138168539241446,0,0.222,1
"Gm2511",0.795393004461388,-0.0177674423845806,0,0.222,1
"Gm20457",0.795393004461388,-0.0138168539241446,0,0.222,1
"Adam32",0.795393004461388,-0.0138015930944078,0,0.222,1
"1700067K01Rik",0.795393004461388,-0.0138168539241446,0,0.222,1
"Gm3830",0.795393004461388,-0.0103697552755597,0,0.222,1
"Gm10718",0.795393004461388,-0.0153853401097024,0,0.222,1
"Angptl8",0.795393004461388,-0.0150618368920021,0,0.222,1
"Tmem45b",0.795393004461388,-0.0156218453868306,0,0.222,1
"4930509E16Rik",0.795393004461388,-0.0109315876975566,0,0.222,1
"Gm27227",0.795393004461388,-0.0109315876975566,0,0.222,1
"Susd5",0.795393004461388,-0.0109315876975566,0,0.222,1
"Scn11a",0.795393004461388,-0.0165247930533003,0,0.222,1
"Zfp781",0.795393004461388,-0.0153853401097024,0,0.222,1
"Gm10457",0.795393004461388,-0.0153853401097024,0,0.222,1
"Fam170b",0.795393004461388,-0.0117885396559694,0,0.222,1
"Dhrs2",0.795393004461388,-0.0162396514278402,0,0.222,1
"Dleu7",0.795393004461388,-0.0103697552755597,0,0.222,1
"Acot10",0.795393004461388,-0.0148252397856705,0,0.222,1
"Csmd3",0.795393004461388,-0.0103697552755597,0,0.222,1
"Gm49754",0.795393004461388,-0.0164760167081068,0,0.222,1
"Meiob",0.795393004461388,-0.013240877451989,0,0.222,1
"Gm49886",0.795393004461388,-0.0164760167081068,0,0.222,1
"Cyp4f40",0.795393004461388,-0.0105757394797097,0,0.222,1
"Gm50223",0.795393004461388,-0.0111374917060911,0,0.222,1
"1500032F14Rik",0.795393004461388,-0.0135800525399326,0,0.222,1
"Nkx2-3",0.795393004461388,-0.013240877451989,0,0.222,1
"Usp26",0.795393004461388,-0.0135800525399326,0,0.222,1
"Fndc3c1",0.795393004461388,-0.013374496867911,0,0.222,1
"Gm30414",0.795393004461388,-0.0236869748674913,0,0.111,1
"2310015K22Rik",0.795393004461388,-0.0129458363979369,0,0.111,1
"Crocc2",0.795393004461388,-0.00891452282963234,0,0.111,1
"3830432H09Rik",0.795393004461388,-0.00891452282963234,0,0.111,1
"Gm37634",0.795393004461388,-0.0236869748674913,0,0.111,1
"Noxa1",0.795393004461388,-0.0236869748674913,0,0.111,1
"Pmp2",0.795393004461388,-0.00891452282963234,0,0.111,1
"Sucnr1",0.795393004461388,-0.0146568424865658,0,0.111,1
"Ankrd34a",0.795393004461388,-0.0118235213217019,0,0.111,1
"Csmd2",0.795393004461388,-0.00932687750133887,0,0.111,1
"Chrna9",0.795393004461388,-0.0146568424865658,0,0.111,1
"Uchl1os",0.795393004461388,-0.017820725741394,0,0.111,1
"A630023P12Rik",0.795393004461388,-0.0118235213217019,0,0.111,1
"Cfap73",0.795393004461388,-0.00891452282963234,0,0.111,1
"Cldn13",0.795393004461388,-0.0146568424865658,0,0.111,1
"Gm38804",0.795393004461388,-0.017820725741394,0,0.111,1
"Igkv1-135",0.795393004461388,-0.00932687750133887,0,0.111,1
"Il5ra",0.795393004461388,-0.0118235213217019,0,0.111,1
"Vmn2r59",0.795393004461388,-0.00932687750133887,0,0.111,1
"Adrb3",0.795393004461388,-0.00932687750133887,0,0.111,1
"Gm6213",0.795393004461388,-0.017820725741394,0,0.111,1
"Olfr372",0.795393004461388,-0.00891452282963234,0,0.111,1
"Gm29773",0.795393004461388,-0.0146568424865658,0,0.111,1
"Gm15563",0.795393004461388,-0.0118235213217019,0,0.111,1
"Gm3776",0.795393004461388,-0.0182928999204965,0,0.111,1
"Gm38004",0.795393004461388,-0.0146568424865658,0,0.111,1
"Gm33460",0.795393004461388,-0.0182928999204965,0,0.111,1
"Xirp1",0.795393004461388,-0.0146568424865658,0,0.111,1
"Gm5420",0.795393004461388,-0.0146568424865658,0,0.111,1
"1700120B22Rik",0.795393004461388,-0.0146568424865658,0,0.111,1
"Gm48505",0.795393004461388,-0.0129458363979369,0,0.111,1
"4930579P08Rik",0.795393004461388,-0.0236869748674913,0,0.111,1
"4921536K21Rik",0.795393004461388,-0.00932687750133887,0,0.111,1
"Wnt3a",0.795393004461388,-0.00932687750133887,0,0.111,1
"Rnf222",0.795393004461388,-0.00891452282963234,0,0.111,1
"Cep112os1",0.795393004461388,-0.0182928999204965,0,0.111,1
"Gm48508",0.795393004461388,-0.0236869748674913,0,0.111,1
"Trim38",0.795393004461388,-0.017820725741394,0,0.111,1
"Gm32067",0.795393004461388,-0.017820725741394,0,0.111,1
"Gm17190",0.795393004461388,-0.0146568424865658,0,0.111,1
"Slc35f4",0.795393004461388,-0.00891452282963234,0,0.111,1
"Zic5",0.795393004461388,-0.0129458363979369,0,0.111,1
"Cdh10",0.795393004461388,-0.00932687750133887,0,0.111,1
"Gm49313",0.795393004461388,-0.00932687750133887,0,0.111,1
"Gm35248",0.795393004461388,-0.00891452282963234,0,0.111,1
"Mchr1",0.795393004461388,-0.0236869748674913,0,0.111,1
"Olfr175-ps1",0.795393004461388,-0.00891452282963234,0,0.111,1
"Gm35455",0.795393004461388,-0.0129458363979369,0,0.111,1
"Gm20442",0.795393004461388,-0.00932687750133887,0,0.111,1
"Trim10",0.795393004461388,-0.0146568424865658,0,0.111,1
"Gm19689",0.795393004461388,-0.0118235213217019,0,0.111,1
"Gm31819",0.795393004461388,-0.00891452282963234,0,0.111,1
"AC142100.1",0.795393004461388,-0.00932687750133887,0,0.111,1
"4930502E18Rik",0.795393004461388,-0.00891452282963234,0,0.111,1
"Hspb3",0.795393004461388,-0.0119943214038298,0,0.222,1
"Gm26839",0.795503623985475,0.010515425578578,0.111,0.111,1
"1810028F09Rik",0.795503623985475,0.010515425578578,0.111,0.111,1
"Aph1a",0.795597070495128,0.0954663545508143,1,1,1
"Mnt",0.795788137031162,0.142622750577184,1,1,1
"Kdm1a",0.795826065536976,0.0839834589381407,1,1,1
"Gm12764",0.7958483385377,0.0028202187117774,0.333,0.333,1
"Cpt2",0.796033853293902,0.0428007749206931,1,1,1
"Zfp458",0.796071160407939,0.0211973255144535,1,1,1
"Sox6os",0.79607768154245,0.00972219611333003,0.111,0,1
"Gm48045",0.796093398052473,0.0226279294273399,0.667,0.556,1
"Gm29865",0.796105801909287,0.0234978145671043,0.222,0.111,1
"Cygb",0.796137250060117,-0.00235437727973142,1,0.778,1
"Pcdhb15",0.796326753130237,0.012959059467454,0.667,0.556,1
"Os9",0.79640058535574,0.0831360489319098,1,1,1
"Prdm1",0.796432253487331,0.0482445467082107,1,1,1
"9530082P21Rik",0.79643680264015,0.00938109443464663,1,1,1
"Vcp",0.796481413727446,0.100869652097604,1,1,1
"Fam71f2",0.796496895926284,-0.020979188394636,0.333,0.222,1
"Bricd5",0.796559639166315,0.00156877484253259,0.778,0.444,1
"Sp1",0.796648004044785,0.0739707218051964,1,1,1
"Shoc2",0.796695460979688,0.0181925331576978,1,1,1
"Gm3716",0.796720123305865,-0.0121883663423561,0.444,0.556,1
"A930001C03Rik",0.79674649217413,-0.0126299212785144,0.333,0.333,1
"Olfr745",0.79680171670797,0.00243551311497292,0.222,0.222,1
"Gm16098",0.79694666460301,0.00998097960303967,0.333,0,1
"Gm17259",0.796961324261172,0.0115164498598137,1,1,1
"Mfsd14b",0.797183349757844,0.176878241492571,1,1,1
"Noxo1",0.797188997036248,0.0228293883718957,0.889,1,1
"Nuak2",0.797233218691908,0.205460361539624,1,1,1
"Gm49223",0.797348256040899,-0.00425392910980715,0.444,0.333,1
"Erc2",0.79741362376982,0.00200734230674637,0.444,0.222,1
"S100a2",0.797450385450596,0.0015203712255758,0.222,0.333,1
"Hist1h2bn",0.797494940463203,0.0126600544837951,0.333,0.222,1
"Sox9",0.79755682904418,0.106723947321741,1,1,1
"Them5",0.79763580267289,0.00994501806632986,0.333,0,1
"Adh6a",0.79763580267289,0.00994501806632986,0.333,0,1
"Slc34a2",0.79763580267289,0.00994501806632986,0.333,0,1
"Gm30270",0.79763580267289,0.00994501806632986,0.333,0,1
"Epyc",0.79763580267289,0.00994501806632986,0.333,0,1
"Gm14549",0.79763580267289,0.00994501806632986,0.333,0,1
"Tepsin",0.79779501735554,0.0338954672746521,1,1,1
"Setd6",0.797801802281564,0.0513870825509914,1,1,1
"Alox15",0.797883203734329,0.0435710216231291,1,0.667,1
"Bmper",0.797899052001759,0.0161370079890308,0.222,0.111,1
"Prmt6",0.797902380761976,0.00991956326158627,1,1,1
"Erp29",0.797938687239709,0.122983245583794,1,1,1
"Sirt1",0.79817557777163,0.0297936394380638,1,1,1
"Kat2a",0.798416193737111,0.0587477343762162,1,1,1
"Gm15527",0.79853337796182,0.0153484858745139,0.222,0.222,1
"Themis3",0.798535942342613,-0.00649829731374263,0.333,0.444,1
"Gm32401",0.79859565819565,0.0514241909537843,0.889,0.556,1
"Gm20628",0.798633362536555,0.003675947700299,0.222,0.333,1
"Abra",0.798677600495425,-0.0132268937358266,0.222,0.222,1
"Lsm14b",0.798693526963508,0.0811729559099863,1,1,1
"Gm9856",0.798731802040723,0.0588837601834102,1,1,1
"Gnb4",0.798837254847558,0.143246120566706,1,1,1
"Kremen1",0.798892262648969,0.00961369922220667,1,1,1
"Gm20300",0.798899626583869,0.029149734173155,1,1,1
"Gm48780",0.798929153122152,0.00638714193947587,0.333,0.556,1
"Mgat4a",0.798958817589177,0.0964273010303707,1,1,1
"Cabyr",0.798996470087666,-0.0143375976317466,0.111,0.333,1
"U2af1",0.799083195359203,0.0930386935229347,1,1,1
"Gstt1",0.799161390472564,0.0439669734059596,1,1,1
"Zfp131",0.799167368505742,0.0718748371575559,1,1,1
"Fastkd3",0.799205994373247,0.000893817073851277,1,1,1
"Tafa3",0.799213611297951,0.0315334282002206,0.667,0.444,1
"Gm48614",0.799239649479303,-0.000141344564553059,0.667,0.556,1
"Pknox2",0.799266402861868,0.0647051261751601,0.778,0.667,1
"Gm13710",0.799267818438622,0.0550564214621483,1,1,1
"Dpyd",0.799346667370975,0.0373182027710275,0.778,0.556,1
"Lyplal1",0.799433917071414,0.045512565611733,1,1,1
"Casq2",0.799467523454973,0.0108860075141317,0.333,0,1
"Vmn1r183",0.799467523454973,0.0108860075141317,0.333,0,1
"Olfr69",0.799467523454973,0.0108860075141317,0.333,0,1
"Best3",0.799467523454973,0.0108860075141317,0.333,0,1
"Olfr1389",0.799467523454973,0.0108860075141317,0.333,0,1
"Rptoros",0.799467523454973,0.0108860075141317,0.333,0,1
"Olfr104-ps",0.799467523454973,0.0108860075141317,0.333,0,1
"Camk4",0.799467523454973,0.0108860075141317,0.333,0,1
"Sowahd",0.799467523454973,0.0108860075141317,0.333,0,1
"Cenps",0.799589876083181,0.0431048382041008,1,1,1
"Lyrm2",0.799600763126285,0.0393815009168375,1,1,1
"Cyb5d2",0.79974494261965,0.0476783395098792,1,1,1
"Caap1",0.799851370810242,0.0564746400252776,1,1,1
"Neu1",0.799852831068144,0.0345277886011752,1,1,1
"Gpr165",0.799895830864934,0.000656916078702441,0.333,0.222,1
"Mex3b",0.799925722659181,0.0417005961976633,1,1,1
"Krtcap3",0.799966853394765,0.0424150050531735,1,1,1
"Gm14320",0.799988380147612,-0.012689480616717,0.222,0.333,1
"3830408C21Rik",0.800141314040223,0.0189407821063661,0.556,0.667,1
"Krt14",0.800142159769631,0.0940411680984541,1,0.778,1
"Atp2c1",0.800184086018164,0.0282241828085006,1,1,1
"Isg20l2",0.800286462251889,0.0679910438762865,1,1,1
"Gab3",0.800388553979166,0.111280059509364,1,1,1
"Glud1",0.80044850678017,0.106753431693981,1,1,1
"Efcab9",0.800476017135342,0.0076876389126963,0.333,0.222,1
"Mup5",0.800669167239314,-0.247054510785597,0.778,0.667,1
"Klf8",0.800679226992578,0.00388206056082074,1,1,1
"Gm15241",0.800742361501087,-0.0173608648903496,0.111,0.222,1
"5730409E04Rik",0.80081462694604,0.00957440117997876,1,1,1
"Stn1",0.800867775043389,0.0440492028167694,1,1,1
"Harbi1",0.800952370565437,0.0311414188537729,1,1,1
"Gm17399",0.80098283340983,-0.000219388351759164,0.556,0.556,1
"Ficd",0.801070303059456,-0.0259970860606185,1,1,1
"Gm47882",0.80127368445698,-0.018020269018209,0.444,0.556,1
"Ttyh1",0.801288562762256,0.0170071938401843,0.556,0.556,1
"1010001B22Rik",0.801327344589303,0.0185486342832069,0.778,0.778,1
"Slc29a2",0.801372522923214,-0.0150163154257079,0.444,0.667,1
"4930516K23Rik",0.801375147430787,0.00935161907566595,0.222,0,1
"Oxnad1",0.801420748978833,0.0195895005502833,1,1,1
"Ddx24",0.801545738260885,0.0959319473425495,1,1,1
"Bcat2",0.801565142866998,0.0930346567787539,1,1,1
"Slc44a4",0.801650898866849,-0.0521585834908938,1,0.889,1
"2810459M11Rik",0.801725767054949,0.00895139431188552,0.333,0,1
"Ucp1",0.801725767054949,0.00895139431188552,0.333,0,1
"Gm12735",0.801725767054949,0.00895139431188552,0.333,0,1
"Spata32",0.801725767054949,0.00895139431188552,0.333,0,1
"Arf4os",0.801767279024491,-0.00112630347300247,0.333,0.222,1
"Ddx46",0.801825860549265,0.0757467596484208,1,1,1
"Hcst",0.801946958431696,0.090427854057205,1,1,1
"Gm45606",0.802039321096694,0.0867647274602041,1,1,1
"Ak4",0.802044083288703,0.0248107023640625,0.778,0.778,1
"C1galt1c1",0.802220850432615,0.127643173264347,1,1,1
"Gm49694",0.802249281886176,0.0001821678432532,0.222,0.333,1
"Cited4",0.802325811617402,0.120566190833888,1,0.889,1
"Zc3h12b",0.802357870690526,0.0458241006787889,0.889,0.889,1
"Tmem205",0.802420402241532,-0.0424622291941028,1,1,1
"Plppr1",0.802828304686868,0.0299499549582478,0.444,0.333,1
"Gm47545",0.80291514999355,0.0241874400942073,0.333,0.333,1
"Lrp2",0.802925416578311,0.0493566575981839,0.667,0.556,1
"Dvl2",0.802999497631553,0.104466886232833,1,1,1
"5930430L01Rik",0.803161946965467,-0.00413835777153837,1,1,1
"Pdzrn3",0.803210840068459,-0.00876388879017753,0.778,0.667,1
"Gm36640",0.803238842532366,0.0107639180306234,0.222,0.333,1
"Slc22a12",0.803281060584646,0.00247787551871559,0.333,0.222,1
"Usp27x",0.803338842639444,0.0340838133180963,0.889,1,1
"Gm50149",0.803342612801734,-0.00186197989279746,0.222,0.333,1
"Hc",0.803419557753186,0.0313802999566541,0.222,0.111,1
"Adgre4",0.803536052935626,0.063369415684589,1,1,1
"Ccl8",0.803618144472483,0.0435779957999848,1,1,1
"4933426B08Rik",0.803667510893784,-0.00936905071702565,0.222,0.222,1
"Ptgs2",0.803690148302362,0.300081267727531,1,1,1
"Fads1",0.8037135356952,0.132620880193781,1,1,1
"Dop1a",0.80372555561298,0.0807846836511172,1,1,1
"Dnah1",0.803739247892406,0.00271732604712271,0.111,0.222,1
"Tnnt3",0.803793057546307,-0.0114058982503029,0.556,0.667,1
"Mios",0.803948455135725,-0.00849604115764668,1,1,1
"Gm15445",0.804013674489276,0.0533249689969804,0.667,0.778,1
"Pmpcb",0.804099139611403,0.0179479651552155,1,1,1
"Gm16008",0.804174196263014,-0.00945800631671956,0.111,0.222,1
"Dscc1",0.804372445758428,0.0115766248099325,1,0.889,1
"Mamdc2",0.804418966148582,0.0025971854182214,0.333,0.222,1
"Cldn3",0.804449172570086,0.116921745770645,1,1,1
"Rlbp1",0.804456848679161,0.0274541622694651,0.333,0.222,1
"Cdk15",0.804519071034867,0.0225686977494495,0.222,0.111,1
"Cd300c",0.804721188752629,0.152590879280646,0.778,1,1
"Gm45716",0.804745723885783,0.0318424551766041,1,1,1
"Rasl2-9",0.804767682554314,0.0120246019754817,0.778,0.889,1
"Tnc",0.804830570043577,0.00820691227407933,0.444,0.444,1
"Gm15013",0.804875917707738,0.0270890236230326,0.778,0.667,1
"Clic1",0.80492449495793,0.0457983314903059,1,1,1
"Gm6710",0.804997913913229,0.00620998183800792,1,0.889,1
"Gm28535",0.805019048783055,-0.00566260675222541,0.222,0.333,1
"Erich5",0.805025295422689,-0.00846719560031817,0.111,0.111,1
"Gm14393",0.80502810578214,-0.013338049383036,0.111,0.222,1
"Anxa8",0.805061997122433,-0.00177887622578199,0.556,0.556,1
"Reps1",0.80517985034178,0.135806692001954,1,1,1
"Nup37",0.805250782709742,0.0283983494262472,1,1,1
"Olfr172",0.805280880120052,0.00381988976187353,0.333,0.222,1
"Olfr586",0.805287172906232,0.0116391054878227,0.333,0.222,1
"Gm11998",0.80531516242969,-0.00790499158512148,0.222,0.222,1
"Ercc1",0.805328167698196,0.0193086258403237,1,1,1
"Trmt10c",0.805460426676446,0.00542626303088922,1,1,1
"Gm10076",0.805468078583462,0.10211955911897,1,1,1
"Gpr171",0.805498901115337,0.226410035720325,1,1,1
"Gm8281",0.805562485837942,0.0181887748672507,0.222,0,1
"Gm33533",0.805562485839393,0.0184021436688475,0.222,0,1
"Gria4",0.805562485839393,0.0184021436688475,0.222,0,1
"Lman1l",0.805562485839393,0.0184021436688475,0.222,0,1
"4930534H03Rik",0.805562485839393,0.0184021436688475,0.222,0,1
"Gm17139",0.805562485839393,0.0184021436688475,0.222,0,1
"Gm49668",0.805562485839393,0.0184021436688475,0.222,0,1
"Olfr78",0.80556248588334,0.0218254488752505,0.222,0,1
"Cyb5r2",0.80556248588334,0.0218254488752505,0.222,0,1
"Olfr867",0.80556248588334,0.0218254488752505,0.222,0,1
"Gm10684",0.80556248588334,0.0218254488752505,0.222,0,1
"Acr",0.80556248588334,0.0218254488752505,0.222,0,1
"4930404A12Rik",0.805562485897308,0.0103513950363752,0.222,0,1
"1700041I07Rik",0.805562485897308,0.0103513950363752,0.222,0,1
"Gm41724",0.805562485897308,0.0103513950363752,0.222,0,1
